"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0048587,0.42199,0.00090769,-0.0033304,1,1.352,0.95,0,0.352
0.001215,0.43288,0.00096532,-0.003358,1,1.354,0.95,0,0.354
0.0076386,0.44387,0.00096525,-0.0033193,1,1.356,0.95,0,0.356
0.014062,0.45486,0.00096519,-0.0032807,1,1.358,0.95,0,0.358
0.020486,0.46585,0.00096512,-0.003242,1,1.36,0.95,0,0.36
0.027138,0.4777,0.00089535,-0.0031057,1,1.362,0.95,0,0.362
0.033789,0.48955,0.00082557,-0.0029694,1,1.364,0.95,0,0.364
0.040441,0.50141,0.0007558,-0.0028331,1,1.366,0.95,0,0.366
0.046852,0.51357,0.00068512,-0.0026537,1,1.368,0.95,0,0.368
0.053143,0.52588,0.00061399,-0.0024528,1,1.37,0.95,0,0.37
0.059433,0.5382,0.00054285,-0.0022519,1,1.372,0.95,0,0.372
0.065264,0.54993,0.00049617,-0.0020527,1,1.374,0.95,0,0.374
0.070178,0.56048,0.00049839,-0.0018568,1,1.376,0.95,0,0.376
0.075091,0.57104,0.00050061,-0.0016609,1,1.378,0.95,0,0.378
0.080004,0.58159,0.00050283,-0.0014651,1,1.38,0.95,0,0.38
0.08232,0.58702,0.00059227,-0.0013591,1,1.382,0.95,0,0.382
0.084636,0.59244,0.00068171,-0.0012532,1,1.384,0.95,0,0.384
0.086952,0.59786,0.00077114,-0.0011472,1,1.386,0.95,0,0.386
0.087024,0.59838,0.00087089,-0.0011361,1,1.388,0.95,0,0.388
0.085974,0.59644,0.00097579,-0.0011723,1,1.39,0.95,0,0.39
0.084924,0.59451,0.0010807,-0.0012086,1,1.392,0.95,0,0.392
0.082828,0.59038,0.0011575,-0.001285,1,1.394,0.95,0,0.394
0.07864,0.58186,0.0011782,-0.0014415,1,1.396,0.95,0,0.396
0.074452,0.57335,0.0011989,-0.001598,1,1.398,0.95,0,0.398
0.070264,0.56484,0.0012196,-0.0017545,1,1.4,0.95,0,0.4
0.063985,0.55281,0.001122,-0.0019507,1,1.402,0.95,0,0.402
0.057706,0.54078,0.0010245,-0.0021469,1,1.404,0.95,0,0.404
0.051427,0.52875,0.00092696,-0.0023431,1,1.406,0.95,0,0.406
0.044546,0.51629,0.00078677,-0.0025094,1,1.408,0.95,0,0.408
0.037364,0.50361,0.00062525,-0.0026606,1,1.41,0.95,0,0.41
0.030182,0.49093,0.00046373,-0.0028119,1,1.412,0.95,0,0.412
0.022986,0.47841,0.00030861,-0.0029313,1,1.414,0.95,0,0.414
0.015762,0.46621,0.00016627,-0.0029872,1,1.416,0.95,0,0.416
0.0085373,0.454,2.3942e-05,-0.0030431,1,1.418,0.95,0,0.418
0.0013131,0.44179,-0.00011839,-0.003099,1,1.42,0.95,0,0.42
-0.0054353,0.42972,-0.00019354,-0.0030489,1,1.422,0.95,0,0.422
-0.012184,0.41764,-0.00026869,-0.0029989,1,1.424,0.95,0,0.424
-0.018932,0.40557,-0.00034384,-0.0029489,1,1.426,0.95,0,0.426
-0.025125,0.39324,-0.00037642,-0.0028426,1,1.428,0.95,0,0.428
-0.03104,0.3808,-0.00038771,-0.0027081,1,1.43,0.95,0,0.43
-0.036955,0.36835,-0.000399,-0.0025736,1,1.432,0.95,0,0.432
-0.042483,0.35594,-0.00040307,-0.0024265,1,1.434,0.95,0,0.434
-0.047235,0.34361,-0.0003927,-0.0022542,1,1.436,0.95,0,0.436
-0.051988,0.33129,-0.00038232,-0.0020819,1,1.438,0.95,0,0.438
-0.056741,0.31896,-0.00037194,-0.0019096,1,1.44,0.95,0,0.44
-0.060038,0.30862,-0.00039068,-0.0017563,1,1.442,0.95,0,0.442
-0.063335,0.29829,-0.00040941,-0.001603,1,1.444,0.95,0,0.444
-0.066631,0.28795,-0.00042814,-0.0014497,1,1.446,0.95,0,0.446
-0.06883,0.28064,-0.00047668,-0.0013417,1,1.448,0.95,0,0.448
-0.07048,0.27485,-0.00054011,-0.0012564,1,1.45,0.95,0,0.45
-0.072129,0.26906,-0.00060355,-0.0011711,1,1.452,0.95,0,0.452
-0.073206,0.26539,-0.0006708,-0.0011176,1,1.454,0.95,0,0.454
-0.073137,0.26594,-0.0007457,-0.0011276,1,1.456,0.95,0,0.456
-0.073068,0.26649,-0.0008206,-0.0011376,1,1.458,0.95,0,0.458
-0.072999,0.26704,-0.0008955,-0.0011476,1,1.46,0.95,0,0.46
-0.071229,0.27378,-0.00093045,-0.0012514,1,1.462,0.95,0,0.462
-0.069459,0.28052,-0.0009654,-0.0013552,1,1.464,0.95,0,0.464
-0.067689,0.28726,-0.0010004,-0.001459,1,1.466,0.95,0,0.466
-0.064854,0.2968,-0.00099247,-0.0016053,1,1.468,0.95,0,0.468
-0.061487,0.30774,-0.00096317,-0.0017729,1,1.47,0.95,0,0.47
-0.05812,0.31868,-0.00093387,-0.0019405,1,1.472,0.95,0,0.472
-0.054292,0.33016,-0.00089204,-0.0021127,1,1.474,0.95,0,0.474
-0.049543,0.34273,-0.00082517,-0.0022942,1,1.476,0.95,0,0.476
-0.044793,0.35531,-0.00075831,-0.0024757,1,1.478,0.95,0,0.478
-0.040044,0.36788,-0.00069144,-0.0026572,1,1.48,0.95,0,0.48
-0.03421,0.38033,-0.00064625,-0.0027967,1,1.482,0.95,0,0.482
-0.028377,0.39279,-0.00060107,-0.0029362,1,1.484,0.95,0,0.484
-0.022543,0.40524,-0.00055589,-0.0030757,1,1.486,0.95,0,0.486
-0.016194,0.41736,-0.00055797,-0.0031572,1,1.488,0.95,0,0.488
-0.009587,0.4293,-0.00058368,-0.0032097,1,1.49,0.95,0,0.49
-0.0029801,0.44125,-0.00060939,-0.0032622,1,1.492,0.95,0,0.492
0.0037775,0.45322,-0.00066255,-0.0032789,1,1.494,0.95,0,0.494
0.010837,0.46523,-0.0007706,-0.0032237,1,1.496,0.95,0,0.496
0.017896,0.47723,-0.00087866,-0.0031686,1,1.498,0.95,0,0.498
0.024956,0.48924,-0.00098671,-0.0031135,1,1.5,0.95,0,0.5
0.032012,0.50174,-0.001138,-0.0029601,1,1.502,0.95,0,0.502
0.039068,0.51424,-0.0012893,-0.0028067,1,1.504,0.95,0,0.504
0.046123,0.52674,-0.0014406,-0.0026533,1,1.506,0.95,0,0.506
0.052663,0.53897,-0.0015687,-0.0024659,1,1.508,0.95,0,0.508
0.058945,0.55106,-0.0016851,-0.0022616,1,1.51,0.95,0,0.51
0.065227,0.56315,-0.0018016,-0.0020572,1,1.512,0.95,0,0.512
0.070882,0.57423,-0.0018858,-0.0018632,1,1.514,0.95,0,0.514
0.075285,0.58327,-0.0019057,-0.00169,1,1.516,0.95,0,0.516
0.079688,0.59231,-0.0019255,-0.0015168,1,1.518,0.95,0,0.518
0.084091,0.60134,-0.0019453,-0.0013436,1,1.52,0.95,0,0.52
0.085566,0.60424,-0.0018803,-0.0012846,1,1.522,0.95,0,0.522
0.087041,0.60714,-0.0018152,-0.0012257,1,1.524,0.95,0,0.524
0.088516,0.61004,-0.0017501,-0.0011667,1,1.526,0.95,0,0.526
0.087814,0.60807,-0.0016826,-0.0012058,1,1.528,0.95,0,0.528
0.086024,0.60365,-0.0016139,-0.0012938,1,1.53,0.95,0,0.53
0.084233,0.59924,-0.0015452,-0.0013818,1,1.532,0.95,0,0.532
0.081566,0.59298,-0.0014987,-0.0015048,1,1.534,0.95,0,0.534
0.077143,0.58302,-0.0014968,-0.0016977,1,1.536,0.95,0,0.536
0.07272,0.57306,-0.001495,-0.0018906,1,1.538,0.95,0,0.538
0.068298,0.5631,-0.0014931,-0.0020835,1,1.54,0.95,0,0.54
0.062397,0.55083,-0.0015498,-0.0022989,1,1.542,0.95,0,0.542
0.056496,0.53857,-0.0016065,-0.0025142,1,1.544,0.95,0,0.544
0.050595,0.5263,-0.0016632,-0.0027295,1,1.546,0.95,0,0.546
0.044394,0.51415,-0.0017123,-0.0029108,1,1.548,0.95,0,0.548
0.038044,0.50205,-0.0017577,-0.0030752,1,1.55,0.95,0,0.55
0.031694,0.48995,-0.0018031,-0.0032396,1,1.552,0.95,0,0.552
0.0254,0.47817,-0.0018216,-0.0033736,1,1.554,0.95,0,0.554
0.019219,0.46702,-0.0017865,-0.0034466,1,1.556,0.95,0,0.556
0.013037,0.45587,-0.0017515,-0.0035197,1,1.558,0.95,0,0.558
0.0068565,0.44472,-0.0017164,-0.0035928,1,1.56,0.95,0,0.56
0.0011417,0.43406,-0.0015819,-0.0035669,1,1.562,0.95,0,0.562
-0.0045733,0.4234,-0.0014473,-0.0035409,1,1.564,0.95,0,0.564
-0.010288,0.41274,-0.0013127,-0.003515,1,1.566,0.95,0,0.566
-0.01559,0.40189,-0.0011351,-0.0034318,1,1.568,0.95,0,0.568
-0.020685,0.39096,-0.00093602,-0.00332,1,1.57,0.95,0,0.57
-0.02578,0.38003,-0.00073689,-0.0032081,1,1.572,0.95,0,0.572
-0.030625,0.36889,-0.00053714,-0.0030772,1,1.574,0.95,0,0.574
-0.034971,0.35735,-0.00033613,-0.0029081,1,1.576,0.95,0,0.576
-0.039317,0.3458,-0.00013512,-0.002739,1,1.578,0.95,0,0.578
-0.043662,0.33426,6.5892e-05,-0.0025699,1,1.58,0.95,0,0.58
-0.047123,0.32265,0.00020223,-0.0023839,1,1.582,0.95,0,0.582
-0.050584,0.31104,0.00033856,-0.0021979,1,1.584,0.95,0,0.584
-0.054045,0.29943,0.00047489,-0.0020118,1,1.586,0.95,0,0.586
-0.056844,0.28876,0.00053786,-0.0018425,1,1.588,0.95,0,0.588
-0.059311,0.27857,0.00056415,-0.0016816,1,1.59,0.95,0,0.59
-0.061779,0.26837,0.00059043,-0.0015207,1,1.592,0.95,0,0.592
-0.063899,0.25933,0.00058064,-0.0013799,1,1.594,0.95,0,0.594
-0.065322,0.25258,0.00049868,-0.0012791,1,1.596,0.95,0,0.596
-0.066746,0.24583,0.00041671,-0.0011783,1,1.598,0.95,0,0.598
-0.06817,0.23909,0.00033475,-0.0010775,1,1.6,0.95,0,0.6
-0.06854,0.23749,0.00019796,-0.0010585,1,1.602,0.95,0,0.602
-0.06891,0.23589,6.1169e-05,-0.0010396,1,1.604,0.95,0,0.604
-0.06928,0.23429,-7.5626e-05,-0.0010207,1,1.606,0.95,0,0.606
-0.068939,0.23646,-0.00019467,-0.00106,1,1.608,0.95,0,0.608
-0.068242,0.2405,-0.00030485,-0.0011285,1,1.61,0.95,0,0.61
-0.067545,0.24454,-0.00041502,-0.001197,1,1.612,0.95,0,0.612
-0.066481,0.25013,-0.00049339,-0.0012908,1,1.614,0.95,0,0.614
-0.064686,0.2588,-0.00050814,-0.0014352,1,1.616,0.95,0,0.616
-0.06289,0.26747,-0.0005229,-0.0015796,1,1.618,0.95,0,0.618
-0.061094,0.27615,-0.00053765,-0.001724,1,1.62,0.95,0,0.62
-0.058198,0.28747,-0.0004348,-0.0019161,1,1.622,0.95,0,0.622
-0.055302,0.2988,-0.00033194,-0.0021082,1,1.624,0.95,0,0.624
-0.052405,0.31013,-0.00022909,-0.0023004,1,1.626,0.95,0,0.626
-0.048824,0.32192,-6.9296e-05,-0.0024972,1,1.628,0.95,0,0.628
-0.0449,0.33394,0.00011896,-0.0026964,1,1.63,0.95,0,0.63
-0.040976,0.34597,0.00030723,-0.0028955,1,1.632,0.95,0,0.632
-0.036756,0.35783,0.00050117,-0.0030821,1,1.634,0.95,0,0.634
-0.031944,0.36937,0.00070649,-0.0032434,1,1.636,0.95,0,0.636
-0.027133,0.38091,0.00091182,-0.0034047,1,1.638,0.95,0,0.638
-0.022321,0.39245,0.0011171,-0.003566,1,1.64,0.95,0,0.64
-0.016779,0.40335,0.0012659,-0.0036505,1,1.642,0.95,0,0.642
-0.011238,0.41425,0.0014147,-0.003735,1,1.644,0.95,0,0.644
-0.0056958,0.42515,0.0015635,-0.0038195,1,1.646,0.95,0,0.646
0.00023179,0.43605,0.0016405,-0.0038368,1,1.648,0.95,0,0.648
0.0063523,0.44695,0.0016815,-0.0038205,1,1.65,0.95,0,0.65
0.012473,0.45785,0.0017226,-0.0038042,1,1.652,0.95,0,0.652
0.018716,0.46901,0.0017249,-0.0037529,1,1.654,0.95,0,0.654
0.025206,0.48072,0.0016498,-0.0036315,1,1.656,0.95,0,0.656
0.031696,0.49242,0.0015747,-0.0035101,1,1.658,0.95,0,0.658
0.038185,0.50412,0.0014995,-0.0033887,1,1.66,0.95,0,0.66
0.044618,0.51669,0.0013527,-0.0031856,1,1.662,0.95,0,0.662
0.051052,0.52927,0.001206,-0.0029824,1,1.664,0.95,0,0.664
0.057485,0.54184,0.0010592,-0.0027792,1,1.666,0.95,0,0.666
0.063337,0.55394,0.00091617,-0.002561,1,1.668,0.95,0,0.668
0.068899,0.56581,0.00077506,-0.0023354,1,1.67,0.95,0,0.67
0.074461,0.57767,0.00063396,-0.0021097,1,1.672,0.95,0,0.672
0.079349,0.58826,0.00051212,-0.0019056,1,1.674,0.95,0,0.674
0.08289,0.59627,0.00042883,-0.0017444,1,1.676,0.95,0,0.676
0.08643,0.60428,0.00034553,-0.0015832,1,1.678,0.95,0,0.678
0.08997,0.61229,0.00026223,-0.001422,1,1.68,0.95,0,0.68
0.090503,0.61346,0.00021502,-0.0014006,1,1.682,0.95,0,0.682
0.091035,0.61462,0.00016781,-0.0013793,1,1.684,0.95,0,0.684
0.091568,0.61578,0.0001206,-0.0013579,1,1.686,0.95,0,0.686
0.089986,0.61203,5.0652e-05,-0.0014379,1,1.688,0.95,0,0.688
0.087347,0.60583,-3.066e-05,-0.0015685,1,1.69,0.95,0,0.69
0.084708,0.59963,-0.00011197,-0.0016991,1,1.692,0.95,0,0.692
0.081272,0.59177,-0.00021735,-0.0018602,1,1.694,0.95,0,0.694
0.076242,0.58062,-0.00037084,-0.0020822,1,1.696,0.95,0,0.696
0.071212,0.56947,-0.00052434,-0.0023043,1,1.698,0.95,0,0.698
0.066182,0.55831,-0.00067784,-0.0025263,1,1.7,0.95,0,0.7
0.059934,0.54559,-0.00086423,-0.0027505,1,1.702,0.95,0,0.702
0.053685,0.53287,-0.0010506,-0.0029748,1,1.704,0.95,0,0.704
0.047437,0.52015,-0.001237,-0.003199,1,1.706,0.95,0,0.706
0.041009,0.50784,-0.0013894,-0.0033777,1,1.708,0.95,0,0.708
0.034491,0.49573,-0.0015247,-0.0035336,1,1.71,0.95,0,0.71
0.027973,0.48363,-0.00166,-0.0036896,1,1.712,0.95,0,0.712
0.021544,0.47186,-0.0017573,-0.0038113,1,1.714,0.95,0,0.714
0.01529,0.46078,-0.0017786,-0.0038648,1,1.716,0.95,0,0.716
0.0090361,0.44969,-0.0017998,-0.0039183,1,1.718,0.95,0,0.718
0.0027822,0.43861,-0.001821,-0.0039718,1,1.72,0.95,0,0.72
-0.0029547,0.42785,-0.0017205,-0.0039196,1,1.722,0.95,0,0.722
-0.0086915,0.4171,-0.00162,-0.0038674,1,1.724,0.95,0,0.724
-0.014429,0.40634,-0.0015194,-0.0038152,1,1.726,0.95,0,0.726
-0.01972,0.39526,-0.0013647,-0.0037045,1,1.728,0.95,0,0.728
-0.02479,0.38403,-0.0011828,-0.0035646,1,1.73,0.95,0,0.73
-0.029859,0.37279,-0.0010009,-0.0034248,1,1.732,0.95,0,0.732
-0.034658,0.36132,-0.00081507,-0.0032672,1,1.734,0.95,0,0.734
-0.038913,0.34939,-0.00062127,-0.0030742,1,1.736,0.95,0,0.736
-0.043169,0.33746,-0.00042747,-0.0028813,1,1.738,0.95,0,0.738
-0.047426,0.32553,-0.00023366,-0.0026883,1,1.74,0.95,0,0.74
-0.050722,0.31369,-0.00010155,-0.0024864,1,1.742,0.95,0,0.742
-0.054019,0.30184,3.0577e-05,-0.0022844,1,1.744,0.95,0,0.744
-0.057316,0.28999,0.0001627,-0.0020824,1,1.746,0.95,0,0.746
-0.059909,0.27935,0.00022293,-0.0019034,1,1.748,0.95,0,0.748
-0.062149,0.2693,0.00024722,-0.001736,1,1.75,0.95,0,0.75
-0.064389,0.25926,0.00027152,-0.0015686,1,1.752,0.95,0,0.752
-0.066269,0.25052,0.0002616,-0.001424,1,1.754,0.95,0,0.754
-0.067429,0.2444,0.00018326,-0.001325,1,1.756,0.95,0,0.756
-0.068589,0.23828,0.00010492,-0.0012261,1,1.758,0.95,0,0.758
-0.069748,0.23215,2.6587e-05,-0.0011272,1,1.76,0.95,0,0.76
-0.069845,0.2315,-9.6931e-05,-0.0011155,1,1.762,0.95,0,0.762
-0.069942,0.23086,-0.00022045,-0.0011038,1,1.764,0.95,0,0.764
-0.070039,0.23021,-0.00034396,-0.0010921,1,1.766,0.95,0,0.766
-0.069429,0.23333,-0.00044299,-0.0011396,1,1.768,0.95,0,0.768
-0.068465,0.23833,-0.00052978,-0.0012169,1,1.77,0.95,0,0.77
-0.067502,0.24332,-0.00061657,-0.0012941,1,1.772,0.95,0,0.772
-0.066178,0.24977,-0.00066993,-0.0013958,1,1.774,0.95,0,0.774
-0.064133,0.25911,-0.00065646,-0.0015466,1,1.776,0.95,0,0.776
-0.062089,0.26845,-0.00064298,-0.0016974,1,1.778,0.95,0,0.778
-0.060044,0.27778,-0.00062951,-0.0018482,1,1.78,0.95,0,0.78
-0.056928,0.28938,-0.00050229,-0.0020413,1,1.782,0.95,0,0.782
-0.053812,0.30098,-0.00037508,-0.0022345,1,1.784,0.95,0,0.784
-0.050696,0.31257,-0.00024786,-0.0024276,1,1.786,0.95,0,0.786
-0.04692,0.32443,-7.155e-05,-0.0026209,1,1.788,0.95,0,0.788
-0.042814,0.33643,0.00012932,-0.0028142,1,1.79,0.95,0,0.79
-0.038707,0.34842,0.00033018,-0.0030075,1,1.792,0.95,0,0.792
-0.034317,0.36021,0.00053157,-0.003186,1,1.794,0.95,0,0.794
-0.02936,0.37162,0.00073399,-0.0033348,1,1.796,0.95,0,0.796
-0.024403,0.38303,0.0009364,-0.0034836,1,1.798,0.95,0,0.798
-0.019446,0.39443,0.0011388,-0.0036324,1,1.8,0.95,0,0.8
-0.013786,0.40529,0.0012713,-0.0036996,1,1.802,0.95,0,0.802
-0.0081253,0.41616,0.0014037,-0.0037669,1,1.804,0.95,0,0.804
-0.0024652,0.42702,0.0015362,-0.0038341,1,1.806,0.95,0,0.806
0.0035639,0.43801,0.0015922,-0.0038329,1,1.808,0.95,0,0.808
0.0097773,0.44907,0.0016101,-0.0037974,1,1.81,0.95,0,0.81
0.015991,0.46013,0.001628,-0.0037619,1,1.812,0.95,0,0.812
0.02231,0.4715,0.0016082,-0.003692,1,1.814,0.95,0,0.814
0.028843,0.48351,0.001513,-0.0035532,1,1.816,0.95,0,0.816
0.035375,0.49551,0.0014178,-0.0034144,1,1.818,0.95,0,0.818
0.041907,0.50752,0.0013226,-0.0032757,1,1.82,0.95,0,0.82
0.048266,0.52027,0.0011707,-0.0030626,1,1.822,0.95,0,0.822
0.054624,0.53302,0.0010189,-0.0028496,1,1.824,0.95,0,0.824
0.060983,0.54577,0.00086706,-0.0026366,1,1.826,0.95,0,0.826
0.066623,0.55771,0.00073159,-0.0024179,1,1.828,0.95,0,0.828
0.071904,0.56925,0.00060431,-0.0021965,1,1.83,0.95,0,0.83
0.077185,0.58079,0.00047703,-0.001975,1,1.832,0.95,0,0.832
0.081712,0.59081,0.00037179,-0.0017802,1,1.834,0.95,0,0.834
0.084733,0.59779,0.00031063,-0.0016389,1,1.836,0.95,0,0.836
0.087754,0.60478,0.00024946,-0.0014977,1,1.838,0.95,0,0.838
0.090775,0.61176,0.0001883,-0.0013564,1,1.84,0.95,0,0.84
0.090658,0.61151,0.00015689,-0.0013622,1,1.842,0.95,0,0.842
0.090541,0.61126,0.00012549,-0.001368,1,1.844,0.95,0,0.844
0.090424,0.611,9.4088e-05,-0.0013737,1,1.846,0.95,0,0.846
0.08824,0.606,3.3379e-05,-0.0014757,1,1.848,0.95,0,0.848
0.085021,0.59862,-4.1986e-05,-0.0016256,1,1.85,0.95,0,0.85
0.081803,0.59124,-0.00011735,-0.0017756,1,1.852,0.95,0,0.852
0.077858,0.58244,-0.00021671,-0.0019502,1,1.854,0.95,0,0.854
0.07246,0.57076,-0.00036409,-0.002174,1,1.856,0.95,0,0.856
0.067062,0.55909,-0.00051147,-0.0023978,1,1.858,0.95,0,0.858
0.061664,0.54742,-0.00065885,-0.0026216,1,1.86,0.95,0,0.86
0.055261,0.53473,-0.00082833,-0.002831,1,1.862,0.95,0,0.862
0.048857,0.52205,-0.00099782,-0.0030405,1,1.864,0.95,0,0.864
0.042454,0.50937,-0.0011673,-0.0032499,1,1.866,0.95,0,0.866
0.035963,0.49723,-0.0012962,-0.0034076,1,1.868,0.95,0,0.868
0.029427,0.48536,-0.0014048,-0.0035394,1,1.87,0.95,0,0.87
0.022891,0.47349,-0.0015133,-0.0036711,1,1.872,0.95,0,0.872
0.016467,0.46192,-0.0015838,-0.0037681,1,1.874,0.95,0,0.874
0.010265,0.45096,-0.0015782,-0.0037956,1,1.876,0.95,0,0.876
0.0040636,0.43999,-0.0015726,-0.0038231,1,1.878,0.95,0,0.878
-0.0021379,0.42903,-0.001567,-0.0038506,1,1.88,0.95,0,0.88
-0.0077807,0.41817,-0.0014494,-0.0037758,1,1.882,0.95,0,0.882
-0.013423,0.40732,-0.0013318,-0.0037011,1,1.884,0.95,0,0.884
-0.019066,0.39647,-0.0012142,-0.0036264,1,1.886,0.95,0,0.886
-0.024236,0.38521,-0.0010533,-0.0034986,1,1.888,0.95,0,0.888
-0.029168,0.37376,-0.00087084,-0.0033442,1,1.89,0.95,0,0.89
-0.034101,0.36231,-0.00068833,-0.0031898,1,1.892,0.95,0,0.892
-0.038745,0.35068,-0.00050805,-0.0030217,1,1.894,0.95,0,0.894
-0.042811,0.33868,-0.00033223,-0.002826,1,1.896,0.95,0,0.896
-0.046877,0.32667,-0.00015642,-0.0026302,1,1.898,0.95,0,0.898
-0.050943,0.31467,1.9395e-05,-0.0024345,1,1.9,0.95,0,0.9
-0.053997,0.30322,0.00011992,-0.0022428,1,1.902,0.95,0,0.902
-0.05705,0.29176,0.00022045,-0.002051,1,1.904,0.95,0,0.904
-0.060104,0.2803,0.00032098,-0.0018593,1,1.906,0.95,0,0.906
-0.062424,0.27051,0.00034913,-0.0016984,1,1.908,0.95,0,0.908
-0.064377,0.26156,0.0003411,-0.0015528,1,1.91,0.95,0,0.91
-0.06633,0.2526,0.00033307,-0.0014072,1,1.912,0.95,0,0.912
-0.067911,0.24517,0.00029588,-0.0012872,1,1.914,0.95,0,0.914
-0.068748,0.24079,0.00020037,-0.0012181,1,1.916,0.95,0,0.916
-0.069585,0.23641,0.00010485,-0.001149,1,1.918,0.95,0,0.918
-0.070422,0.23203,9.3347e-06,-0.0010799,1,1.92,0.95,0,0.92
-0.070153,0.2334,-0.00010618,-0.001101,1,1.922,0.95,0,0.922
-0.069885,0.23477,-0.0002217,-0.001122,1,1.924,0.95,0,0.924
-0.069617,0.23614,-0.00033721,-0.001143,1,1.926,0.95,0,0.926
-0.068607,0.24109,-0.00041369,-0.0012212,1,1.928,0.95,0,0.928
-0.067226,0.24783,-0.00047064,-0.0013279,1,1.93,0.95,0,0.93
-0.065846,0.25458,-0.0005276,-0.0014347,1,1.932,0.95,0,0.932
-0.064092,0.26254,-0.00054933,-0.0015627,1,1.934,0.95,0,0.934
-0.061591,0.27295,-0.00050064,-0.0017333,1,1.936,0.95,0,0.936
-0.05909,0.28336,-0.00045194,-0.0019039,1,1.938,0.95,0,0.938
-0.056589,0.29376,-0.00040324,-0.0020745,1,1.94,0.95,0,0.94
-0.053012,0.3057,-0.00025643,-0.0022719,1,1.942,0.95,0,0.942
-0.049435,0.31763,-0.00010962,-0.0024693,1,1.944,0.95,0,0.944
-0.045858,0.32957,3.7186e-05,-0.0026666,1,1.946,0.95,0,0.946
-0.041644,0.34146,0.00021297,-0.0028517,1,1.948,0.95,0,0.948
-0.037111,0.35332,0.00040323,-0.0030306,1,1.95,0.95,0,0.95
-0.032578,0.36518,0.0005935,-0.0032095,1,1.952,0.95,0,0.952
-0.027779,0.37682,0.0007742,-0.0033678,1,1.954,0.95,0,0.954
-0.022447,0.38802,0.00093575,-0.0034847,1,1.956,0.95,0,0.956
-0.017115,0.39923,0.0010973,-0.0036016,1,1.958,0.95,0,0.958
-0.011783,0.41043,0.0012589,-0.0037185,1,1.96,0.95,0,0.96
-0.0058051,0.42135,0.00133,-0.0037429,1,1.962,0.95,0,0.962
0.00017264,0.43227,0.0014011,-0.0037672,1,1.964,0.95,0,0.964
0.0061506,0.44319,0.0014723,-0.0037916,1,1.966,0.95,0,0.966
0.012439,0.45449,0.0014647,-0.0037455,1,1.968,0.95,0,0.968
0.018883,0.46596,0.0014177,-0.0036643,1,1.97,0.95,0,0.97
0.025326,0.47744,0.0013708,-0.0035831,1,1.972,0.95,0,0.972
0.031813,0.48925,0.0012939,-0.0034703,1,1.974,0.95,0,0.974
0.038386,0.50172,0.0011571,-0.0032942,1,1.976,0.95,0,0.976
0.044959,0.51419,0.0010202,-0.003118,1,1.978,0.95,0,0.978
0.051532,0.52667,0.00088339,-0.0029419,1,1.98,0.95,0,0.98
0.057554,0.53919,0.00073314,-0.0027168,1,1.982,0.95,0,0.982
0.063577,0.55171,0.00058288,-0.0024916,1,1.984,0.95,0,0.984
0.0696,0.56423,0.00043263,-0.0022665,1,1.986,0.95,0,0.986
0.074535,0.57496,0.0003221,-0.0020619,1,1.988,0.95,0,0.988
0.078928,0.58479,0.00023144,-0.0018677,1,1.99,0.95,0,0.99
0.08332,0.59462,0.00014079,-0.0016734,1,1.992,0.95,0,0.992
0.086791,0.60244,7.2425e-05,-0.001518,1,1.994,0.95,0,0.994
0.088422,0.60624,4.8657e-05,-0.0014404,1,1.996,0.95,0,0.996
0.090053,0.61004,2.4888e-05,-0.0013627,1,1.998,0.95,0,0.998
0.091683,0.61383,1.1196e-06,-0.001285,1,2,0.95,0,1
