"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0036991,0.43158,-0.0032487,-0.00025109,1,1.358,0.95,0,0.358
-0.0036478,0.41797,-0.0033006,-0.00030231,1,1.36,0.95,0,0.36
-0.0097615,0.40517,-0.0032417,-0.00016824,1,1.362,0.95,0,0.362
-0.015875,0.39238,-0.0031829,-3.417e-05,1,1.364,0.95,0,0.364
-0.021989,0.37958,-0.0031241,9.9899e-05,1,1.366,0.95,0,0.366
-0.028103,0.36678,-0.0030653,0.00023397,1,1.368,0.95,0,0.368
-0.034217,0.35399,-0.0030065,0.00036804,1,1.37,0.95,0,0.37
-0.04033,0.34119,-0.0029477,0.00050211,1,1.372,0.95,0,0.372
-0.045637,0.32928,-0.0028902,0.0006473,1,1.374,0.95,0,0.374
-0.049329,0.31915,-0.0028354,0.00081475,1,1.376,0.95,0,0.376
-0.053021,0.30903,-0.0027807,0.00098221,1,1.378,0.95,0,0.378
-0.056714,0.2989,-0.0027259,0.0011497,1,1.38,0.95,0,0.38
-0.060406,0.28877,-0.0026711,0.0013171,1,1.382,0.95,0,0.382
-0.064098,0.27864,-0.0026164,0.0014846,1,1.384,0.95,0,0.384
-0.067791,0.26851,-0.0025616,0.001652,1,1.386,0.95,0,0.386
-0.069431,0.26395,-0.0025328,0.0017229,1,1.388,0.95,0,0.388
-0.070045,0.26217,-0.002517,0.0017454,1,1.39,0.95,0,0.39
-0.070659,0.26039,-0.0025012,0.0017679,1,1.392,0.95,0,0.392
-0.071273,0.25861,-0.0024854,0.0017904,1,1.394,0.95,0,0.394
-0.071887,0.25683,-0.0024696,0.001813,1,1.396,0.95,0,0.396
-0.072501,0.25505,-0.0024538,0.0018355,1,1.398,0.95,0,0.398
-0.073115,0.25327,-0.002438,0.001858,1,1.4,0.95,0,0.4
-0.070481,0.26143,-0.0023037,0.0017079,1,1.402,0.95,0,0.402
-0.067848,0.26959,-0.0021695,0.0015578,1,1.404,0.95,0,0.404
-0.065215,0.27774,-0.0020352,0.0014077,1,1.406,0.95,0,0.406
-0.062582,0.2859,-0.0019009,0.0012575,1,1.408,0.95,0,0.408
-0.059949,0.29406,-0.0017667,0.0011074,1,1.41,0.95,0,0.41
-0.057316,0.30222,-0.0016324,0.00095729,1,1.412,0.95,0,0.412
-0.053734,0.3119,-0.0014787,0.00079901,1,1.414,0.95,0,0.414
-0.048254,0.32462,-0.0012859,0.00062442,1,1.416,0.95,0,0.416
-0.042774,0.33735,-0.0010932,0.00044984,1,1.418,0.95,0,0.418
-0.037293,0.35008,-0.00090051,0.00027526,1,1.42,0.95,0,0.42
-0.031813,0.36281,-0.00070779,0.00010067,1,1.422,0.95,0,0.422
-0.026333,0.37554,-0.00051507,-7.3915e-05,1,1.424,0.95,0,0.424
-0.020852,0.38826,-0.00032235,-0.0002485,1,1.426,0.95,0,0.426
-0.014156,0.40156,-0.00026774,-0.00031193,1,1.428,0.95,0,0.428
-0.0068514,0.41513,-0.00028218,-0.00031977,1,1.43,0.95,0,0.43
0.00045324,0.42871,-0.00029662,-0.00032761,1,1.432,0.95,0,0.432
0.0077577,0.44228,-0.00031105,-0.00033545,1,1.434,0.95,0,0.434
0.015062,0.45586,-0.00032549,-0.0003433,1,1.436,0.95,0,0.436
0.022367,0.46944,-0.00033993,-0.00035114,1,1.438,0.95,0,0.438
0.029672,0.48301,-0.00035437,-0.00035898,1,1.44,0.95,0,0.44
0.036665,0.49606,-0.00048654,-0.00018802,1,1.442,0.95,0,0.442
0.043659,0.50911,-0.00061871,-1.705e-05,1,1.444,0.95,0,0.444
0.050653,0.52217,-0.00075088,0.00015392,1,1.446,0.95,0,0.446
0.057647,0.53522,-0.00088305,0.00032488,1,1.448,0.95,0,0.448
0.064641,0.54827,-0.0010152,0.00049585,1,1.45,0.95,0,0.45
0.071634,0.56132,-0.0011474,0.00066681,1,1.452,0.95,0,0.452
0.077268,0.57187,-0.0012806,0.00081424,1,1.454,0.95,0,0.454
0.08018,0.57742,-0.0014161,0.0009146,1,1.456,0.95,0,0.456
0.083093,0.58297,-0.0015515,0.001015,1,1.458,0.95,0,0.458
0.086005,0.58852,-0.0016869,0.0011153,1,1.46,0.95,0,0.46
0.088917,0.59407,-0.0018223,0.0012157,1,1.462,0.95,0,0.462
0.09183,0.59962,-0.0019577,0.001316,1,1.464,0.95,0,0.464
0.094742,0.60518,-0.0020932,0.0014164,1,1.466,0.95,0,0.466
0.093629,0.6024,-0.0022147,0.0013616,1,1.468,0.95,0,0.468
0.090503,0.59547,-0.0023294,0.0012293,1,1.47,0.95,0,0.47
0.087376,0.58854,-0.002444,0.0010971,1,1.472,0.95,0,0.472
0.08425,0.58161,-0.0025587,0.00096479,1,1.474,0.95,0,0.474
0.081124,0.57468,-0.0026733,0.00083251,1,1.476,0.95,0,0.476
0.077997,0.56775,-0.0027879,0.00070023,1,1.478,0.95,0,0.478
0.074871,0.56081,-0.0029026,0.00056794,1,1.48,0.95,0,0.48
0.068339,0.54791,-0.0030199,0.00038805,1,1.482,0.95,0,0.482
0.061806,0.535,-0.0031372,0.00020815,1,1.484,0.95,0,0.484
0.055273,0.5221,-0.0032546,2.826e-05,1,1.486,0.95,0,0.486
0.048741,0.5092,-0.0033719,-0.00015163,1,1.488,0.95,0,0.488
0.042208,0.49629,-0.0034892,-0.00033153,1,1.49,0.95,0,0.49
0.035676,0.48339,-0.0036065,-0.00051142,1,1.492,0.95,0,0.492
0.029135,0.47071,-0.0037036,-0.00063218,1,1.494,0.95,0,0.494
0.022578,0.4585,-0.00376,-0.00063466,1,1.496,0.95,0,0.496
0.016021,0.44629,-0.0038165,-0.00063714,1,1.498,0.95,0,0.498
0.0094633,0.43408,-0.003873,-0.00063961,1,1.5,0.95,0,0.5
0.0029062,0.42188,-0.0039295,-0.00064209,1,1.502,0.95,0,0.502
-0.0036512,0.40967,-0.003986,-0.00064457,1,1.504,0.95,0,0.504
-0.010208,0.39746,-0.0040425,-0.00064705,1,1.506,0.95,0,0.506
-0.015848,0.38563,-0.0039659,-0.00053597,1,1.508,0.95,0,0.508
-0.021028,0.37399,-0.0038229,-0.00036813,1,1.51,0.95,0,0.51
-0.026209,0.36236,-0.0036798,-0.00020028,1,1.512,0.95,0,0.512
-0.031389,0.35072,-0.0035368,-3.2433e-05,1,1.514,0.95,0,0.514
-0.03657,0.33909,-0.0033937,0.00013541,1,1.516,0.95,0,0.516
-0.04175,0.32745,-0.0032507,0.00030326,1,1.518,0.95,0,0.518
-0.046931,0.31582,-0.0031077,0.00047111,1,1.52,0.95,0,0.52
-0.050068,0.30605,-0.0029849,0.00065254,1,1.522,0.95,0,0.522
-0.053206,0.29629,-0.0028621,0.00083396,1,1.524,0.95,0,0.524
-0.056343,0.28652,-0.0027394,0.0010154,1,1.526,0.95,0,0.526
-0.059481,0.27676,-0.0026166,0.0011968,1,1.528,0.95,0,0.528
-0.062618,0.26699,-0.0024939,0.0013782,1,1.53,0.95,0,0.53
-0.065756,0.25723,-0.0023711,0.0015597,1,1.532,0.95,0,0.532
-0.068076,0.24989,-0.0022716,0.0016945,1,1.534,0.95,0,0.534
-0.068764,0.2474,-0.0022184,0.0017361,1,1.536,0.95,0,0.536
-0.069451,0.24491,-0.0021653,0.0017777,1,1.538,0.95,0,0.538
-0.070138,0.24242,-0.0021122,0.0018193,1,1.54,0.95,0,0.54
-0.070825,0.23994,-0.002059,0.0018609,1,1.542,0.95,0,0.542
-0.071512,0.23745,-0.0020059,0.0019025,1,1.544,0.95,0,0.544
-0.072199,0.23496,-0.0019528,0.0019441,1,1.546,0.95,0,0.546
-0.071195,0.23866,-0.001835,0.0018678,1,1.548,0.95,0,0.548
-0.069346,0.24546,-0.001685,0.0017324,1,1.55,0.95,0,0.55
-0.067496,0.25225,-0.001535,0.001597,1,1.552,0.95,0,0.552
-0.065647,0.25905,-0.001385,0.0014616,1,1.554,0.95,0,0.554
-0.063797,0.26584,-0.0012349,0.0013262,1,1.556,0.95,0,0.556
-0.061948,0.27264,-0.0010849,0.0011909,1,1.558,0.95,0,0.558
-0.060098,0.27944,-0.00093488,0.0010555,1,1.56,0.95,0,0.56
-0.055915,0.29083,-0.00067566,0.00085208,1,1.562,0.95,0,0.562
-0.051732,0.30223,-0.00041643,0.00064868,1,1.564,0.95,0,0.564
-0.047549,0.31362,-0.00015721,0.00044528,1,1.566,0.95,0,0.566
-0.043366,0.32502,0.00010202,0.00024188,1,1.568,0.95,0,0.568
-0.039183,0.33641,0.00036124,3.849e-05,1,1.57,0.95,0,0.57
-0.035,0.34781,0.00062047,-0.00016491,1,1.572,0.95,0,0.572
-0.030215,0.35936,0.0008333,-0.00033294,1,1.574,0.95,0,0.574
-0.024224,0.37122,0.00095336,-0.00043025,1,1.576,0.95,0,0.576
-0.018234,0.38308,0.0010734,-0.00052756,1,1.578,0.95,0,0.578
-0.012244,0.39495,0.0011935,-0.00062486,1,1.58,0.95,0,0.58
-0.0062537,0.40681,0.0013136,-0.00072217,1,1.582,0.95,0,0.582
-0.00026362,0.41868,0.0014336,-0.00081948,1,1.584,0.95,0,0.584
0.0057267,0.43054,0.0015537,-0.00091678,1,1.586,0.95,0,0.586
0.012344,0.44305,0.0015239,-0.00087888,1,1.588,0.95,0,0.588
0.019275,0.45589,0.0014192,-0.00077337,1,1.59,0.95,0,0.59
0.026206,0.46872,0.0013145,-0.00066786,1,1.592,0.95,0,0.592
0.033137,0.48156,0.0012098,-0.00056235,1,1.594,0.95,0,0.594
0.040069,0.49439,0.0011051,-0.00045684,1,1.596,0.95,0,0.596
0.047,0.50723,0.0010004,-0.00035133,1,1.598,0.95,0,0.598
0.053931,0.52007,0.00089568,-0.00024582,1,1.6,0.95,0,0.6
0.059454,0.53128,0.00070845,-4.7278e-05,1,1.602,0.95,0,0.602
0.064976,0.54249,0.00052122,0.00015126,1,1.604,0.95,0,0.604
0.070499,0.5537,0.00033398,0.00034981,1,1.606,0.95,0,0.606
0.076021,0.56491,0.00014676,0.00054836,1,1.608,0.95,0,0.608
0.081544,0.57612,-4.0478e-05,0.0007469,1,1.61,0.95,0,0.61
0.087066,0.58732,-0.00022771,0.00094545,1,1.612,0.95,0,0.612
0.090915,0.59514,-0.00042265,0.0010856,1,1.614,0.95,0,0.614
0.091417,0.59617,-0.000633,0.001109,1,1.616,0.95,0,0.616
0.091919,0.5972,-0.00084335,0.0011324,1,1.618,0.95,0,0.618
0.092421,0.59823,-0.0010537,0.0011557,1,1.62,0.95,0,0.62
0.092923,0.59926,-0.0012641,0.0011791,1,1.622,0.95,0,0.622
0.093424,0.6003,-0.0014744,0.0012025,1,1.624,0.95,0,0.624
0.093926,0.60133,-0.0016848,0.0012258,1,1.626,0.95,0,0.626
0.090844,0.59489,-0.0018731,0.0011111,1,1.628,0.95,0,0.628
0.085969,0.58473,-0.0020505,0.00092728,1,1.63,0.95,0,0.63
0.081094,0.57456,-0.0022278,0.00074347,1,1.632,0.95,0,0.632
0.07622,0.5644,-0.0024052,0.00055965,1,1.634,0.95,0,0.634
0.071345,0.55424,-0.0025825,0.00037584,1,1.636,0.95,0,0.636
0.06647,0.54407,-0.0027599,0.00019203,1,1.638,0.95,0,0.638
0.061595,0.53391,-0.0029372,8.2173e-06,1,1.64,0.95,0,0.64
0.05479,0.52103,-0.003072,-0.00012559,1,1.642,0.95,0,0.642
0.047985,0.50815,-0.0032067,-0.0002594,1,1.644,0.95,0,0.644
0.041179,0.49527,-0.0033415,-0.00039321,1,1.646,0.95,0,0.646
0.034374,0.48238,-0.0034762,-0.00052701,1,1.648,0.95,0,0.648
0.027568,0.4695,-0.003611,-0.00066082,1,1.65,0.95,0,0.65
0.020763,0.45662,-0.0037457,-0.00079463,1,1.652,0.95,0,0.652
0.014182,0.44414,-0.0038239,-0.00086277,1,1.654,0.95,0,0.654
0.0080512,0.43247,-0.0037889,-0.0007996,1,1.656,0.95,0,0.656
0.0019203,0.4208,-0.003754,-0.00073643,1,1.658,0.95,0,0.658
-0.0042108,0.40912,-0.003719,-0.00067326,1,1.66,0.95,0,0.66
-0.010342,0.39745,-0.0036841,-0.00061009,1,1.662,0.95,0,0.662
-0.016473,0.38578,-0.0036491,-0.00054692,1,1.664,0.95,0,0.664
-0.022604,0.3741,-0.0036142,-0.00048374,1,1.666,0.95,0,0.666
-0.027684,0.36262,-0.0034799,-0.00033306,1,1.668,0.95,0,0.668
-0.032239,0.35122,-0.003296,-0.00013861,1,1.67,0.95,0,0.67
-0.036794,0.33982,-0.0031121,5.5835e-05,1,1.672,0.95,0,0.672
-0.04135,0.32842,-0.0029282,0.00025028,1,1.674,0.95,0,0.674
-0.045905,0.31703,-0.0027443,0.00044473,1,1.676,0.95,0,0.676
-0.05046,0.30563,-0.0025604,0.00063917,1,1.678,0.95,0,0.678
-0.055015,0.29423,-0.0023764,0.00083362,1,1.68,0.95,0,0.68
-0.057425,0.28596,-0.0022719,0.00099168,1,1.682,0.95,0,0.682
-0.059834,0.2777,-0.0021673,0.0011497,1,1.684,0.95,0,0.684
-0.062243,0.26943,-0.0020627,0.0013078,1,1.686,0.95,0,0.686
-0.064653,0.26117,-0.0019581,0.0014659,1,1.688,0.95,0,0.688
-0.067062,0.2529,-0.0018535,0.0016239,1,1.69,0.95,0,0.69
-0.069471,0.24463,-0.0017489,0.001782,1,1.692,0.95,0,0.692
-0.071056,0.23921,-0.001657,0.0018845,1,1.694,0.95,0,0.694
-0.070992,0.23947,-0.0015903,0.0018759,1,1.696,0.95,0,0.696
-0.070927,0.23973,-0.0015236,0.0018673,1,1.698,0.95,0,0.698
-0.070863,0.23999,-0.001457,0.0018587,1,1.7,0.95,0,0.7
-0.070798,0.24025,-0.0013903,0.0018501,1,1.702,0.95,0,0.702
-0.070734,0.24051,-0.0013236,0.0018414,1,1.704,0.95,0,0.704
-0.070669,0.24077,-0.0012569,0.0018328,1,1.706,0.95,0,0.706
-0.068935,0.24667,-0.0011171,0.0017177,1,1.708,0.95,0,0.708
-0.066365,0.25538,-0.00094062,0.0015493,1,1.71,0.95,0,0.71
-0.063795,0.26409,-0.00076415,0.0013809,1,1.712,0.95,0,0.712
-0.061225,0.27281,-0.00058769,0.0012126,1,1.714,0.95,0,0.714
-0.058655,0.28152,-0.00041123,0.0010442,1,1.716,0.95,0,0.716
-0.056085,0.29023,-0.00023477,0.00087578,1,1.718,0.95,0,0.718
-0.053516,0.29894,-5.8303e-05,0.00070739,1,1.72,0.95,0,0.72
-0.048733,0.31068,0.00018364,0.00051883,1,1.722,0.95,0,0.722
-0.04395,0.32241,0.00042558,0.00033026,1,1.724,0.95,0,0.724
-0.039168,0.33414,0.00066752,0.00014169,1,1.726,0.95,0,0.726
-0.034385,0.34587,0.00090946,-4.6868e-05,1,1.728,0.95,0,0.728
-0.029602,0.35761,0.0011514,-0.00023544,1,1.73,0.95,0,0.73
-0.024819,0.36934,0.0013934,-0.000424,1,1.732,0.95,0,0.732
-0.019496,0.3812,0.0015661,-0.00056305,1,1.734,0.95,0,0.734
-0.01309,0.39331,0.0016004,-0.00060306,1,1.736,0.95,0,0.736
-0.0066852,0.40541,0.0016348,-0.00064307,1,1.738,0.95,0,0.738
-0.00027972,0.41752,0.0016691,-0.00068308,1,1.74,0.95,0,0.74
0.0061256,0.42963,0.0017034,-0.00072309,1,1.742,0.95,0,0.742
0.012531,0.44174,0.0017378,-0.0007631,1,1.744,0.95,0,0.744
0.018936,0.45385,0.0017721,-0.00080311,1,1.746,0.95,0,0.746
0.025654,0.46661,0.0016945,-0.00071219,1,1.748,0.95,0,0.748
0.032528,0.47969,0.0015609,-0.00055582,1,1.75,0.95,0,0.75
0.039402,0.49276,0.0014274,-0.00039945,1,1.752,0.95,0,0.752
0.046276,0.50584,0.0012938,-0.00024307,1,1.754,0.95,0,0.754
0.05315,0.51892,0.0011602,-8.6698e-05,1,1.756,0.95,0,0.756
0.060025,0.532,0.0010267,6.9679e-05,1,1.758,0.95,0,0.758
0.066899,0.54508,0.0008931,0.00022605,1,1.76,0.95,0,0.76
0.071196,0.55407,0.00073176,0.00039612,1,1.762,0.95,0,0.762
0.075493,0.56305,0.00057042,0.00056619,1,1.764,0.95,0,0.764
0.07979,0.57203,0.00040908,0.00073626,1,1.766,0.95,0,0.766
0.084087,0.58102,0.00024773,0.00090633,1,1.768,0.95,0,0.768
0.088384,0.59,8.6393e-05,0.0010764,1,1.77,0.95,0,0.77
0.092681,0.59898,-7.4952e-05,0.0012465,1,1.772,0.95,0,0.772
0.095061,0.60398,-0.00024172,0.0013415,1,1.774,0.95,0,0.774
0.09361,0.601,-0.00041935,0.0012866,1,1.776,0.95,0,0.776
0.092159,0.59803,-0.00059697,0.0012316,1,1.778,0.95,0,0.778
0.090707,0.59505,-0.0007746,0.0011766,1,1.78,0.95,0,0.78
0.089256,0.59207,-0.00095223,0.0011217,1,1.782,0.95,0,0.782
0.087805,0.5891,-0.0011299,0.0010667,1,1.784,0.95,0,0.784
0.086353,0.58612,-0.0013075,0.0010117,1,1.786,0.95,0,0.786
0.081826,0.5771,-0.0014707,0.00086627,1,1.788,0.95,0,0.788
0.075761,0.56507,-0.0016267,0.00067556,1,1.79,0.95,0,0.79
0.069696,0.55303,-0.0017827,0.00048485,1,1.792,0.95,0,0.792
0.06363,0.54099,-0.0019387,0.00029414,1,1.794,0.95,0,0.794
0.057565,0.52895,-0.0020947,0.00010344,1,1.796,0.95,0,0.796
0.0515,0.51691,-0.0022507,-8.727e-05,1,1.798,0.95,0,0.798
0.045434,0.50488,-0.0024067,-0.00027798,1,1.8,0.95,0,0.8
0.038437,0.492,-0.0024889,-0.00033964,1,1.802,0.95,0,0.802
0.03144,0.47913,-0.002571,-0.0004013,1,1.804,0.95,0,0.804
0.024442,0.46625,-0.0026532,-0.00046296,1,1.806,0.95,0,0.806
0.017445,0.45338,-0.0027353,-0.00052462,1,1.808,0.95,0,0.808
0.010447,0.4405,-0.0028175,-0.00058628,1,1.81,0.95,0,0.81
0.0034498,0.42763,-0.0028996,-0.00064794,1,1.812,0.95,0,0.812
-0.0031633,0.41502,-0.0029188,-0.00064513,1,1.814,0.95,0,0.814
-0.0090073,0.40294,-0.0028122,-0.00051337,1,1.816,0.95,0,0.816
-0.014851,0.39086,-0.0027056,-0.0003816,1,1.818,0.95,0,0.818
-0.020695,0.37878,-0.002599,-0.00024984,1,1.82,0.95,0,0.82
-0.026539,0.3667,-0.0024923,-0.00011807,1,1.822,0.95,0,0.822
-0.032383,0.35462,-0.0023857,1.3689e-05,1,1.824,0.95,0,0.824
-0.038227,0.34254,-0.0022791,0.00014545,1,1.826,0.95,0,0.826
-0.042709,0.33134,-0.0021422,0.00031867,1,1.828,0.95,0,0.828
-0.046509,0.32058,-0.0019901,0.0005126,1,1.83,0.95,0,0.83
-0.050309,0.30982,-0.001838,0.00070654,1,1.832,0.95,0,0.832
-0.054109,0.29906,-0.0016859,0.00090048,1,1.834,0.95,0,0.834
-0.05791,0.2883,-0.0015338,0.0010944,1,1.836,0.95,0,0.836
-0.06171,0.27753,-0.0013818,0.0012884,1,1.838,0.95,0,0.838
-0.06551,0.26677,-0.0012297,0.0014823,1,1.84,0.95,0,0.84
-0.066702,0.26252,-0.0011672,0.0015619,1,1.842,0.95,0,0.842
-0.067894,0.25826,-0.0011046,0.0016415,1,1.844,0.95,0,0.844
-0.069086,0.25401,-0.0010421,0.0017211,1,1.846,0.95,0,0.846
-0.070278,0.24975,-0.00097957,0.0018008,1,1.848,0.95,0,0.848
-0.07147,0.24549,-0.00091704,0.0018804,1,1.85,0.95,0,0.85
-0.072662,0.24124,-0.0008545,0.00196,1,1.852,0.95,0,0.852
-0.07292,0.24025,-0.00078178,0.0019784,1,1.854,0.95,0,0.854
-0.071311,0.24579,-0.00068865,0.0018744,1,1.856,0.95,0,0.856
-0.069702,0.25133,-0.00059553,0.0017704,1,1.858,0.95,0,0.858
-0.068093,0.25687,-0.00050241,0.0016664,1,1.86,0.95,0,0.86
-0.066484,0.26241,-0.00040929,0.0015624,1,1.862,0.95,0,0.862
-0.064875,0.26795,-0.00031616,0.0014584,1,1.864,0.95,0,0.864
-0.063266,0.27349,-0.00022304,0.0013544,1,1.866,0.95,0,0.866
-0.05992,0.28291,-6.3342e-05,0.0011906,1,1.868,0.95,0,0.868
-0.055706,0.29428,0.00012966,0.00099685,1,1.87,0.95,0,0.87
-0.051492,0.30565,0.00032265,0.00080311,1,1.872,0.95,0,0.872
-0.047278,0.31701,0.00051565,0.00060936,1,1.874,0.95,0,0.874
-0.043064,0.32838,0.00070864,0.00041561,1,1.876,0.95,0,0.876
-0.03885,0.33975,0.00090164,0.00022186,1,1.878,0.95,0,0.878
-0.034636,0.35111,0.0010946,2.8114e-05,1,1.88,0.95,0,0.88
-0.028417,0.36357,0.0011865,-7.2407e-05,1,1.882,0.95,0,0.882
-0.022199,0.37602,0.0012783,-0.00017292,1,1.884,0.95,0,0.884
-0.01598,0.38847,0.0013701,-0.00027344,1,1.886,0.95,0,0.886
-0.0097608,0.40092,0.0014619,-0.00037396,1,1.888,0.95,0,0.888
-0.0035419,0.41337,0.0015537,-0.00047448,1,1.89,0.95,0,0.89
0.002677,0.42582,0.0016455,-0.000575,1,1.892,0.95,0,0.892
0.0092015,0.43855,0.00168,-0.00060839,1,1.894,0.95,0,0.894
0.016337,0.45181,0.0016,-0.00050752,1,1.896,0.95,0,0.896
0.023473,0.46507,0.0015199,-0.00040665,1,1.898,0.95,0,0.898
0.030609,0.47833,0.0014398,-0.00030578,1,1.9,0.95,0,0.9
0.037745,0.49159,0.0013597,-0.00020491,1,1.902,0.95,0,0.902
0.04488,0.50485,0.0012796,-0.00010404,1,1.904,0.95,0,0.904
0.052016,0.51811,0.0011996,-3.1705e-06,1,1.906,0.95,0,0.906
0.057997,0.52979,0.0010887,0.0001542,1,1.908,0.95,0,0.908
0.0634,0.54068,0.00096243,0.00033982,1,1.91,0.95,0,0.91
0.068804,0.55157,0.00083617,0.00052544,1,1.912,0.95,0,0.912
0.074207,0.56246,0.0007099,0.00071107,1,1.914,0.95,0,0.914
0.07961,0.57335,0.00058364,0.00089669,1,1.916,0.95,0,0.916
0.085013,0.58424,0.00045737,0.0010823,1,1.918,0.95,0,0.918
0.090417,0.59513,0.0003311,0.0012679,1,1.92,0.95,0,0.92
0.090437,0.59525,0.00019035,0.0012724,1,1.922,0.95,0,0.922
0.090458,0.59536,4.9596e-05,0.0012769,1,1.924,0.95,0,0.924
0.090478,0.59548,-9.1156e-05,0.0012814,1,1.926,0.95,0,0.926
0.090499,0.5956,-0.00023191,0.0012859,1,1.928,0.95,0,0.928
0.090519,0.59571,-0.00037266,0.0012904,1,1.93,0.95,0,0.93
0.09054,0.59583,-0.00051342,0.0012949,1,1.932,0.95,0,0.932
0.088749,0.59231,-0.00064928,0.001238,1,1.934,0.95,0,0.934
0.083337,0.58151,-0.00077536,0.0010585,1,1.936,0.95,0,0.936
0.077925,0.57071,-0.00090144,0.00087897,1,1.938,0.95,0,0.938
0.072513,0.55991,-0.0010275,0.00069944,1,1.94,0.95,0,0.94
0.067101,0.54911,-0.0011536,0.00051991,1,1.942,0.95,0,0.942
0.061689,0.53831,-0.0012797,0.00034038,1,1.944,0.95,0,0.944
0.056277,0.52752,-0.0014058,0.00016085,1,1.946,0.95,0,0.946
0.04966,0.51499,-0.0015024,3.5937e-05,1,1.948,0.95,0,0.948
0.042441,0.50161,-0.0015843,-6.1658e-05,1,1.95,0.95,0,0.95
0.035221,0.48823,-0.0016662,-0.00015926,1,1.952,0.95,0,0.952
0.028002,0.47485,-0.0017481,-0.00025685,1,1.954,0.95,0,0.954
0.020782,0.46147,-0.00183,-0.00035445,1,1.956,0.95,0,0.956
0.013563,0.44808,-0.0019119,-0.00045204,1,1.958,0.95,0,0.958
0.0063433,0.4347,-0.0019938,-0.00054964,1,1.96,0.95,0,0.96
3.9412e-05,0.42208,-0.0019198,-0.00044688,1,1.962,0.95,0,0.962
-0.0062643,0.40946,-0.0018458,-0.00034412,1,1.964,0.95,0,0.964
-0.012568,0.39684,-0.0017719,-0.00024135,1,1.966,0.95,0,0.966
-0.018872,0.38423,-0.0016979,-0.00013859,1,1.968,0.95,0,0.968
-0.025176,0.37161,-0.0016239,-3.5831e-05,1,1.97,0.95,0,0.97
-0.031479,0.35899,-0.00155,6.6928e-05,1,1.972,0.95,0,0.972
-0.037087,0.34681,-0.0014481,0.00019893,1,1.974,0.95,0,0.974
-0.041305,0.33552,-0.0012903,0.00038944,1,1.976,0.95,0,0.976
-0.045522,0.32423,-0.0011325,0.00057995,1,1.978,0.95,0,0.978
-0.049739,0.31293,-0.00097479,0.00077046,1,1.98,0.95,0,0.98
-0.053956,0.30164,-0.00081704,0.00096096,1,1.982,0.95,0,0.982
-0.058173,0.29035,-0.00065928,0.0011515,1,1.984,0.95,0,0.984
-0.06239,0.27906,-0.00050153,0.001342,1,1.986,0.95,0,0.986
-0.064782,0.27196,-0.00041101,0.001467,1,1.988,0.95,0,0.988
-0.066263,0.26696,-0.00035411,0.0015593,1,1.99,0.95,0,0.99
-0.067743,0.26196,-0.0002972,0.0016516,1,1.992,0.95,0,0.992
-0.069223,0.25697,-0.0002403,0.0017438,1,1.994,0.95,0,0.994
-0.070704,0.25197,-0.0001834,0.0018361,1,1.996,0.95,0,0.996
-0.072184,0.24697,-0.00012649,0.0019284,1,1.998,0.95,0,0.998
-0.073664,0.24197,-6.9589e-05,0.0020207,1,2,0.95,0,1
