"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.045554,0.51988,0.00011768,0.0035299,1,1.398,0.95,0,0.398
0.051281,0.53245,0.0001795,0.0036514,1,1.4,0.95,0,0.4
0.054941,0.53933,0.00044593,0.0038315,1,1.402,0.95,0,0.402
0.058601,0.54621,0.00071235,0.0040116,1,1.404,0.95,0,0.404
0.062262,0.55309,0.00097877,0.0041916,1,1.406,0.95,0,0.406
0.065922,0.55997,0.0012452,0.0043717,1,1.408,0.95,0,0.408
0.069582,0.56686,0.0015116,0.0045518,1,1.41,0.95,0,0.41
0.073242,0.57374,0.001778,0.0047318,1,1.412,0.95,0,0.412
0.076902,0.58062,0.0020445,0.0049119,1,1.414,0.95,0,0.414
0.080562,0.5875,0.0023109,0.005092,1,1.416,0.95,0,0.416
0.084223,0.59438,0.0025773,0.005272,1,1.418,0.95,0,0.418
0.087883,0.60126,0.0028437,0.0054521,1,1.42,0.95,0,0.42
0.085246,0.5966,0.0030064,0.0052847,1,1.422,0.95,0,0.422
0.08261,0.59194,0.003169,0.0051173,1,1.424,0.95,0,0.424
0.079974,0.58728,0.0033316,0.0049498,1,1.426,0.95,0,0.426
0.077337,0.58262,0.0034943,0.0047824,1,1.428,0.95,0,0.428
0.074701,0.57796,0.0036569,0.004615,1,1.43,0.95,0,0.43
0.072065,0.5733,0.0038196,0.0044476,1,1.432,0.95,0,0.432
0.069428,0.56864,0.0039822,0.0042802,1,1.434,0.95,0,0.434
0.066792,0.56398,0.0041449,0.0041128,1,1.436,0.95,0,0.436
0.064156,0.55932,0.0043075,0.0039453,1,1.438,0.95,0,0.438
0.061519,0.55466,0.0044701,0.0037779,1,1.44,0.95,0,0.44
0.055684,0.54283,0.004343,0.0035955,1,1.442,0.95,0,0.442
0.049849,0.531,0.0042159,0.003413,1,1.444,0.95,0,0.444
0.044013,0.51916,0.0040888,0.0032305,1,1.446,0.95,0,0.446
0.038178,0.50733,0.0039617,0.0030481,1,1.448,0.95,0,0.448
0.032343,0.4955,0.0038346,0.0028656,1,1.45,0.95,0,0.45
0.026508,0.48367,0.0037075,0.0026832,1,1.452,0.95,0,0.452
0.020672,0.47183,0.0035804,0.0025007,1,1.454,0.95,0,0.454
0.014837,0.46,0.0034533,0.0023182,1,1.456,0.95,0,0.456
0.0090017,0.44817,0.0033262,0.0021358,1,1.458,0.95,0,0.458
0.0031664,0.43634,0.0031991,0.0019533,1,1.46,0.95,0,0.46
-0.0015516,0.42386,0.0026669,0.0020553,1,1.462,0.95,0,0.462
-0.0062695,0.41138,0.0021347,0.0021572,1,1.464,0.95,0,0.464
-0.010987,0.3989,0.0016026,0.0022592,1,1.466,0.95,0,0.466
-0.015705,0.38643,0.0010704,0.0023611,1,1.468,0.95,0,0.468
-0.020423,0.37395,0.00053819,0.0024631,1,1.47,0.95,0,0.47
-0.025141,0.36147,6.0008e-06,0.0025651,1,1.472,0.95,0,0.472
-0.029859,0.34899,-0.00052618,0.002667,1,1.474,0.95,0,0.474
-0.034577,0.33652,-0.0010584,0.002769,1,1.476,0.95,0,0.476
-0.039295,0.32404,-0.0015905,0.0028709,1,1.478,0.95,0,0.478
-0.044013,0.31156,-0.0021227,0.0029729,1,1.48,0.95,0,0.48
-0.046854,0.30227,-0.0020918,0.0031457,1,1.482,0.95,0,0.482
-0.049694,0.29298,-0.0020608,0.0033186,1,1.484,0.95,0,0.484
-0.052534,0.28369,-0.0020299,0.0034914,1,1.486,0.95,0,0.486
-0.055375,0.2744,-0.001999,0.0036643,1,1.488,0.95,0,0.488
-0.058215,0.26511,-0.001968,0.0038371,1,1.49,0.95,0,0.49
-0.061055,0.25582,-0.0019371,0.00401,1,1.492,0.95,0,0.492
-0.063896,0.24653,-0.0019061,0.0041829,1,1.494,0.95,0,0.494
-0.066736,0.23724,-0.0018752,0.0043557,1,1.496,0.95,0,0.496
-0.069577,0.22795,-0.0018443,0.0045286,1,1.498,0.95,0,0.498
-0.072417,0.21866,-0.0018133,0.0047014,1,1.5,0.95,0,0.5
-0.072506,0.21819,-0.0016034,0.004727,1,1.502,0.95,0,0.502
-0.072596,0.21771,-0.0013934,0.0047525,1,1.504,0.95,0,0.504
-0.072685,0.21724,-0.0011835,0.0047781,1,1.506,0.95,0,0.506
-0.072774,0.21677,-0.0009735,0.0048036,1,1.508,0.95,0,0.508
-0.072864,0.2163,-0.00076355,0.0048292,1,1.51,0.95,0,0.51
-0.072953,0.21583,-0.00055359,0.0048548,1,1.512,0.95,0,0.512
-0.073042,0.21536,-0.00034363,0.0048803,1,1.514,0.95,0,0.514
-0.073132,0.21489,-0.00013368,0.0049059,1,1.516,0.95,0,0.516
-0.073221,0.21442,7.6281e-05,0.0049314,1,1.518,0.95,0,0.518
-0.07331,0.21395,0.00028623,0.004957,1,1.52,0.95,0,0.52
-0.070565,0.2228,0.00041094,0.0048114,1,1.522,0.95,0,0.522
-0.067819,0.23165,0.00053563,0.0046658,1,1.524,0.95,0,0.524
-0.065074,0.24051,0.00066034,0.0045202,1,1.526,0.95,0,0.526
-0.062328,0.24936,0.00078503,0.0043746,1,1.528,0.95,0,0.528
-0.059583,0.25821,0.00090973,0.004229,1,1.53,0.95,0,0.53
-0.056837,0.26706,0.0010344,0.0040834,1,1.532,0.95,0,0.532
-0.054092,0.27592,0.0011591,0.0039378,1,1.534,0.95,0,0.534
-0.051346,0.28477,0.0012838,0.0037921,1,1.536,0.95,0,0.536
-0.048601,0.29362,0.0014085,0.0036465,1,1.538,0.95,0,0.538
-0.045855,0.30248,0.0015332,0.0035009,1,1.54,0.95,0,0.54
-0.041037,0.31528,0.0011981,0.0034003,1,1.542,0.95,0,0.542
-0.036219,0.32809,0.00086293,0.0032996,1,1.544,0.95,0,0.544
-0.031401,0.34089,0.00052778,0.003199,1,1.546,0.95,0,0.546
-0.026583,0.35369,0.00019263,0.0030983,1,1.548,0.95,0,0.548
-0.021765,0.3665,-0.00014252,0.0029977,1,1.55,0.95,0,0.55
-0.016947,0.3793,-0.00047767,0.002897,1,1.552,0.95,0,0.552
-0.012128,0.3921,-0.00081283,0.0027964,1,1.554,0.95,0,0.554
-0.0073104,0.40491,-0.001148,0.0026957,1,1.556,0.95,0,0.556
-0.0024923,0.41771,-0.0014831,0.0025951,1,1.558,0.95,0,0.558
0.0023257,0.43051,-0.0018183,0.0024944,1,1.56,0.95,0,0.56
0.0082906,0.44275,-0.001714,0.0026622,1,1.562,0.95,0,0.562
0.014256,0.45498,-0.0016098,0.00283,1,1.564,0.95,0,0.564
0.020221,0.46722,-0.0015055,0.0029977,1,1.566,0.95,0,0.566
0.026186,0.47945,-0.0014012,0.0031655,1,1.568,0.95,0,0.568
0.032151,0.49168,-0.001297,0.0033333,1,1.57,0.95,0,0.57
0.038116,0.50392,-0.0011927,0.003501,1,1.572,0.95,0,0.572
0.044081,0.51615,-0.0010885,0.0036688,1,1.574,0.95,0,0.574
0.050045,0.52839,-0.00098422,0.0038366,1,1.576,0.95,0,0.576
0.056011,0.54062,-0.00087997,0.0040043,1,1.578,0.95,0,0.578
0.061975,0.55285,-0.00077571,0.0041721,1,1.58,0.95,0,0.58
0.064393,0.55735,-0.00050892,0.0042957,1,1.582,0.95,0,0.582
0.066811,0.56185,-0.00024214,0.0044193,1,1.584,0.95,0,0.584
0.069228,0.56634,2.4647e-05,0.0045429,1,1.586,0.95,0,0.586
0.071646,0.57084,0.00029143,0.0046666,1,1.588,0.95,0,0.588
0.074063,0.57534,0.00055821,0.0047902,1,1.59,0.95,0,0.59
0.076481,0.57983,0.000825,0.0049138,1,1.592,0.95,0,0.592
0.078899,0.58433,0.0010918,0.0050374,1,1.594,0.95,0,0.594
0.081316,0.58883,0.0013586,0.005161,1,1.596,0.95,0,0.596
0.083734,0.59332,0.0016253,0.0052846,1,1.598,0.95,0,0.598
0.086152,0.59782,0.0018921,0.0054083,1,1.6,0.95,0,0.6
0.082145,0.59057,0.0020282,0.0052032,1,1.602,0.95,0,0.602
0.078138,0.58331,0.0021643,0.0049981,1,1.604,0.95,0,0.604
0.074131,0.57606,0.0023004,0.004793,1,1.606,0.95,0,0.606
0.070124,0.56881,0.0024365,0.0045879,1,1.608,0.95,0,0.608
0.066116,0.56156,0.0025726,0.0043827,1,1.61,0.95,0,0.61
0.06211,0.5543,0.0027087,0.0041776,1,1.612,0.95,0,0.612
0.058102,0.54705,0.0028448,0.0039725,1,1.614,0.95,0,0.614
0.054096,0.5398,0.0029809,0.0037674,1,1.616,0.95,0,0.616
0.050089,0.53255,0.0031169,0.0035623,1,1.618,0.95,0,0.618
0.046081,0.52529,0.003253,0.0033572,1,1.62,0.95,0,0.62
0.040038,0.51227,0.0031113,0.0032574,1,1.622,0.95,0,0.622
0.033995,0.49925,0.0029695,0.0031576,1,1.624,0.95,0,0.624
0.027951,0.48623,0.0028277,0.0030578,1,1.626,0.95,0,0.626
0.021908,0.4732,0.0026859,0.0029579,1,1.628,0.95,0,0.628
0.015864,0.46018,0.0025441,0.0028581,1,1.63,0.95,0,0.63
0.0098208,0.44716,0.0024023,0.0027583,1,1.632,0.95,0,0.632
0.0037775,0.43414,0.0022606,0.0026585,1,1.634,0.95,0,0.634
-0.0022659,0.42112,0.0021188,0.0025586,1,1.636,0.95,0,0.636
-0.0083094,0.40809,0.001977,0.0024588,1,1.638,0.95,0,0.638
-0.014353,0.39507,0.0018352,0.002359,1,1.64,0.95,0,0.64
-0.018768,0.38271,0.0014729,0.0025145,1,1.642,0.95,0,0.642
-0.023184,0.37034,0.0011106,0.0026699,1,1.644,0.95,0,0.644
-0.0276,0.35798,0.00074827,0.0028254,1,1.646,0.95,0,0.646
-0.032015,0.34561,0.00038597,0.0029809,1,1.648,0.95,0,0.648
-0.036431,0.33325,2.366e-05,0.0031364,1,1.65,0.95,0,0.65
-0.040846,0.32088,-0.00033866,0.0032919,1,1.652,0.95,0,0.652
-0.045262,0.30852,-0.00070097,0.0034473,1,1.654,0.95,0,0.654
-0.049678,0.29615,-0.0010633,0.0036028,1,1.656,0.95,0,0.656
-0.054093,0.28379,-0.0014256,0.0037583,1,1.658,0.95,0,0.658
-0.058509,0.27142,-0.0017879,0.0039138,1,1.66,0.95,0,0.66
-0.060333,0.26535,-0.0016827,0.0040296,1,1.662,0.95,0,0.662
-0.062157,0.25928,-0.0015776,0.0041455,1,1.664,0.95,0,0.664
-0.063981,0.25321,-0.0014724,0.0042614,1,1.666,0.95,0,0.666
-0.065805,0.24715,-0.0013672,0.0043772,1,1.668,0.95,0,0.668
-0.067629,0.24108,-0.001262,0.0044931,1,1.67,0.95,0,0.67
-0.069453,0.23501,-0.0011568,0.0046089,1,1.672,0.95,0,0.672
-0.071278,0.22894,-0.0010517,0.0047248,1,1.674,0.95,0,0.674
-0.073102,0.22287,-0.00094649,0.0048406,1,1.676,0.95,0,0.676
-0.074926,0.2168,-0.00084131,0.0049565,1,1.678,0.95,0,0.678
-0.07675,0.21073,-0.00073613,0.0050724,1,1.68,0.95,0,0.68
-0.075315,0.2154,-0.00057977,0.0049995,1,1.682,0.95,0,0.682
-0.073881,0.22006,-0.00042342,0.0049267,1,1.684,0.95,0,0.684
-0.072446,0.22472,-0.00026706,0.0048538,1,1.686,0.95,0,0.686
-0.071011,0.22939,-0.0001107,0.0047809,1,1.688,0.95,0,0.688
-0.069577,0.23405,4.5653e-05,0.0047081,1,1.69,0.95,0,0.69
-0.068142,0.23871,0.00020201,0.0046352,1,1.692,0.95,0,0.692
-0.066708,0.24338,0.00035837,0.0045624,1,1.694,0.95,0,0.694
-0.065273,0.24804,0.00051472,0.0044895,1,1.696,0.95,0,0.696
-0.063839,0.2527,0.00067108,0.0044167,1,1.698,0.95,0,0.698
-0.062404,0.25737,0.00082743,0.0043438,1,1.7,0.95,0,0.7
-0.058143,0.26953,0.00060198,0.0041876,1,1.702,0.95,0,0.702
-0.053882,0.28169,0.00037653,0.0040315,1,1.704,0.95,0,0.704
-0.049621,0.29385,0.00015108,0.0038753,1,1.706,0.95,0,0.706
-0.04536,0.30602,-7.4381e-05,0.0037191,1,1.708,0.95,0,0.708
-0.041099,0.31818,-0.00029983,0.0035629,1,1.71,0.95,0,0.71
-0.036837,0.33034,-0.00052529,0.0034067,1,1.712,0.95,0,0.712
-0.032576,0.34251,-0.00075074,0.0032505,1,1.714,0.95,0,0.714
-0.028315,0.35467,-0.0009762,0.0030943,1,1.716,0.95,0,0.716
-0.024054,0.36683,-0.0012016,0.0029381,1,1.718,0.95,0,0.718
-0.019793,0.37899,-0.0014271,0.002782,1,1.72,0.95,0,0.72
-0.013715,0.39249,-0.0014335,0.0028515,1,1.722,0.95,0,0.722
-0.0076379,0.40599,-0.0014398,0.002921,1,1.724,0.95,0,0.724
-0.0015602,0.41948,-0.0014462,0.0029906,1,1.726,0.95,0,0.726
0.0045173,0.43298,-0.0014525,0.0030601,1,1.728,0.95,0,0.728
0.010595,0.44648,-0.0014589,0.0031297,1,1.73,0.95,0,0.73
0.016673,0.45997,-0.0014652,0.0031992,1,1.732,0.95,0,0.732
0.02275,0.47347,-0.0014716,0.0032688,1,1.734,0.95,0,0.734
0.028828,0.48697,-0.0014779,0.0033383,1,1.736,0.95,0,0.736
0.034905,0.50047,-0.0014843,0.0034078,1,1.738,0.95,0,0.738
0.040983,0.51396,-0.0014906,0.0034774,1,1.74,0.95,0,0.74
0.045278,0.52198,-0.0012685,0.0036713,1,1.742,0.95,0,0.742
0.049574,0.53,-0.0010463,0.0038652,1,1.744,0.95,0,0.744
0.053869,0.53801,-0.00082409,0.0040592,1,1.746,0.95,0,0.746
0.058164,0.54603,-0.00060191,0.0042531,1,1.748,0.95,0,0.748
0.062459,0.55405,-0.00037973,0.004447,1,1.75,0.95,0,0.75
0.066755,0.56206,-0.00015755,0.004641,1,1.752,0.95,0,0.752
0.07105,0.57008,6.4639e-05,0.0048349,1,1.754,0.95,0,0.754
0.075345,0.5781,0.00028682,0.0050288,1,1.756,0.95,0,0.756
0.07964,0.58612,0.000509,0.0052227,1,1.758,0.95,0,0.758
0.083936,0.59413,0.00073118,0.0054167,1,1.76,0.95,0,0.76
0.081737,0.59024,0.00096183,0.005299,1,1.762,0.95,0,0.762
0.079539,0.58635,0.0011925,0.0051813,1,1.764,0.95,0,0.764
0.077341,0.58246,0.0014231,0.0050636,1,1.766,0.95,0,0.766
0.075143,0.57857,0.0016538,0.0049459,1,1.768,0.95,0,0.768
0.072945,0.57468,0.0018844,0.0048282,1,1.77,0.95,0,0.77
0.070747,0.57079,0.002115,0.0047105,1,1.772,0.95,0,0.772
0.068548,0.5669,0.0023457,0.0045928,1,1.774,0.95,0,0.774
0.06635,0.56301,0.0025763,0.004475,1,1.776,0.95,0,0.776
0.064152,0.55912,0.002807,0.0043573,1,1.778,0.95,0,0.778
0.061954,0.55523,0.0030376,0.0042396,1,1.78,0.95,0,0.78
0.055665,0.54268,0.0030478,0.0040735,1,1.782,0.95,0,0.782
0.049375,0.53014,0.0030579,0.0039074,1,1.784,0.95,0,0.784
0.043086,0.51759,0.0030681,0.0037413,1,1.786,0.95,0,0.786
0.036797,0.50504,0.0030783,0.0035752,1,1.788,0.95,0,0.788
0.030507,0.49249,0.0030885,0.0034091,1,1.79,0.95,0,0.79
0.024218,0.47994,0.0030986,0.003243,1,1.792,0.95,0,0.792
0.017929,0.4674,0.0031088,0.0030769,1,1.794,0.95,0,0.794
0.01164,0.45485,0.003119,0.0029108,1,1.796,0.95,0,0.796
0.0053507,0.4423,0.0031291,0.0027447,1,1.798,0.95,0,0.798
-0.0009387,0.42975,0.0031393,0.0025786,1,1.8,0.95,0,0.8
-0.0061018,0.41641,0.0027533,0.002694,1,1.802,0.95,0,0.802
-0.011265,0.40306,0.0023672,0.0028095,1,1.804,0.95,0,0.804
-0.016428,0.38972,0.0019812,0.0029249,1,1.806,0.95,0,0.806
-0.021591,0.37637,0.0015952,0.0030404,1,1.808,0.95,0,0.808
-0.026754,0.36303,0.0012091,0.0031558,1,1.81,0.95,0,0.81
-0.031918,0.34968,0.00082309,0.0032713,1,1.812,0.95,0,0.812
-0.037081,0.33634,0.00043705,0.0033867,1,1.814,0.95,0,0.814
-0.042244,0.32299,5.1018e-05,0.0035022,1,1.816,0.95,0,0.816
-0.047407,0.30964,-0.00033502,0.0036176,1,1.818,0.95,0,0.818
-0.05257,0.2963,-0.00072105,0.0037331,1,1.82,0.95,0,0.82
-0.054939,0.28879,-0.0007275,0.0038648,1,1.822,0.95,0,0.822
-0.057308,0.28128,-0.00073394,0.0039964,1,1.824,0.95,0,0.824
-0.059677,0.27377,-0.00074039,0.0041281,1,1.826,0.95,0,0.826
-0.062047,0.26627,-0.00074683,0.0042598,1,1.828,0.95,0,0.828
-0.064416,0.25876,-0.00075327,0.0043914,1,1.83,0.95,0,0.83
-0.066785,0.25125,-0.00075972,0.0045231,1,1.832,0.95,0,0.832
-0.069154,0.24374,-0.00076616,0.0046548,1,1.834,0.95,0,0.834
-0.071523,0.23623,-0.0007726,0.0047865,1,1.836,0.95,0,0.836
-0.073892,0.22872,-0.00077905,0.0049181,1,1.838,0.95,0,0.838
-0.076261,0.22121,-0.00078549,0.0050498,1,1.84,0.95,0,0.84
-0.075104,0.22495,-0.00067929,0.0049905,1,1.842,0.95,0,0.842
-0.073946,0.22869,-0.00057308,0.0049311,1,1.844,0.95,0,0.844
-0.072789,0.23243,-0.00046688,0.0048718,1,1.846,0.95,0,0.846
-0.071631,0.23616,-0.00036068,0.0048124,1,1.848,0.95,0,0.848
-0.070474,0.2399,-0.00025447,0.0047531,1,1.85,0.95,0,0.85
-0.069317,0.24364,-0.00014827,0.0046937,1,1.852,0.95,0,0.852
-0.068159,0.24737,-4.2067e-05,0.0046344,1,1.854,0.95,0,0.854
-0.067002,0.25111,6.4138e-05,0.004575,1,1.856,0.95,0,0.856
-0.065844,0.25485,0.00017034,0.0045157,1,1.858,0.95,0,0.858
-0.064687,0.25858,0.00027655,0.0044563,1,1.86,0.95,0,0.86
-0.06027,0.27093,9.7621e-06,0.0043024,1,1.862,0.95,0,0.862
-0.055854,0.28327,-0.00025703,0.0041484,1,1.864,0.95,0,0.864
-0.051438,0.29561,-0.00052381,0.0039945,1,1.866,0.95,0,0.866
-0.047021,0.30796,-0.0007906,0.0038406,1,1.868,0.95,0,0.868
-0.042605,0.3203,-0.0010574,0.0036866,1,1.87,0.95,0,0.87
-0.038188,0.33265,-0.0013242,0.0035327,1,1.872,0.95,0,0.872
-0.033772,0.34499,-0.001591,0.0033788,1,1.874,0.95,0,0.874
-0.029355,0.35733,-0.0018577,0.0032248,1,1.876,0.95,0,0.876
-0.024939,0.36968,-0.0021245,0.0030709,1,1.878,0.95,0,0.878
-0.020523,0.38202,-0.0023913,0.002917,1,1.88,0.95,0,0.88
-0.014186,0.39582,-0.0023638,0.0029925,1,1.882,0.95,0,0.882
-0.0078486,0.40961,-0.0023363,0.003068,1,1.884,0.95,0,0.884
-0.0015118,0.42341,-0.0023087,0.0031434,1,1.886,0.95,0,0.886
0.0048253,0.4372,-0.0022812,0.0032189,1,1.888,0.95,0,0.888
0.011162,0.451,-0.0022537,0.0032944,1,1.89,0.95,0,0.89
0.017499,0.46479,-0.0022262,0.0033699,1,1.892,0.95,0,0.892
0.023836,0.47859,-0.0021987,0.0034454,1,1.894,0.95,0,0.894
0.030173,0.49238,-0.0021711,0.0035209,1,1.896,0.95,0,0.896
0.03651,0.50618,-0.0021436,0.0035964,1,1.898,0.95,0,0.898
0.042847,0.51997,-0.0021161,0.0036719,1,1.9,0.95,0,0.9
0.046893,0.52742,-0.001892,0.0038537,1,1.902,0.95,0,0.902
0.050939,0.53487,-0.001668,0.0040355,1,1.904,0.95,0,0.904
0.054985,0.54232,-0.0014439,0.0042173,1,1.906,0.95,0,0.906
0.059031,0.54977,-0.0012198,0.0043991,1,1.908,0.95,0,0.908
0.063077,0.55722,-0.00099579,0.0045809,1,1.91,0.95,0,0.91
0.067123,0.56466,-0.00077173,0.0047627,1,1.912,0.95,0,0.912
0.071169,0.57211,-0.00054768,0.0049445,1,1.914,0.95,0,0.914
0.075215,0.57956,-0.00032362,0.0051263,1,1.916,0.95,0,0.916
0.079261,0.58701,-9.956e-05,0.0053081,1,1.918,0.95,0,0.918
0.083308,0.59446,0.0001245,0.0054899,1,1.92,0.95,0,0.92
0.080618,0.58962,0.00037179,0.0053575,1,1.922,0.95,0,0.922
0.077929,0.58478,0.00061909,0.0052251,1,1.924,0.95,0,0.924
0.075239,0.57994,0.00086637,0.0050927,1,1.926,0.95,0,0.926
0.07255,0.5751,0.0011137,0.0049603,1,1.928,0.95,0,0.928
0.069861,0.57026,0.001361,0.0048279,1,1.93,0.95,0,0.93
0.067171,0.56542,0.0016082,0.0046954,1,1.932,0.95,0,0.932
0.064482,0.56058,0.0018555,0.004563,1,1.934,0.95,0,0.934
0.061792,0.55574,0.0021028,0.0044306,1,1.936,0.95,0,0.936
0.059103,0.5509,0.0023501,0.0042982,1,1.938,0.95,0,0.938
0.056414,0.54606,0.0025974,0.0041658,1,1.94,0.95,0,0.94
0.049959,0.53288,0.0026551,0.0040283,1,1.942,0.95,0,0.942
0.043505,0.5197,0.0027128,0.0038908,1,1.944,0.95,0,0.944
0.037051,0.50652,0.0027705,0.0037534,1,1.946,0.95,0,0.946
0.030596,0.49334,0.0028282,0.0036159,1,1.948,0.95,0,0.948
0.024142,0.48015,0.002886,0.0034785,1,1.95,0.95,0,0.95
0.017688,0.46697,0.0029437,0.003341,1,1.952,0.95,0,0.952
0.011233,0.45379,0.0030014,0.0032036,1,1.954,0.95,0,0.954
0.0047792,0.44061,0.0030591,0.0030661,1,1.956,0.95,0,0.956
-0.0016752,0.42743,0.0031168,0.0029286,1,1.958,0.95,0,0.958
-0.0081294,0.41425,0.0031745,0.0027912,1,1.96,0.95,0,0.96
-0.013149,0.40099,0.0028334,0.0029228,1,1.962,0.95,0,0.962
-0.018169,0.38773,0.0024923,0.0030544,1,1.964,0.95,0,0.964
-0.023188,0.37447,0.0021512,0.003186,1,1.966,0.95,0,0.966
-0.028208,0.36121,0.0018101,0.0033176,1,1.968,0.95,0,0.968
-0.033227,0.34796,0.001469,0.0034492,1,1.97,0.95,0,0.97
-0.038247,0.3347,0.0011279,0.0035808,1,1.972,0.95,0,0.972
-0.043266,0.32144,0.00078676,0.0037124,1,1.974,0.95,0,0.974
-0.048286,0.30818,0.00044565,0.003844,1,1.976,0.95,0,0.976
-0.053305,0.29493,0.00010455,0.0039756,1,1.978,0.95,0,0.978
-0.058325,0.28167,-0.00023656,0.0041072,1,1.98,0.95,0,0.98
-0.060168,0.2758,-0.00022892,0.0042079,1,1.982,0.95,0,0.982
-0.062012,0.26993,-0.00022127,0.0043086,1,1.984,0.95,0,0.984
-0.063855,0.26407,-0.00021363,0.0044093,1,1.986,0.95,0,0.986
-0.065698,0.2582,-0.00020598,0.00451,1,1.988,0.95,0,0.988
-0.067542,0.25233,-0.00019834,0.0046107,1,1.99,0.95,0,0.99
-0.069385,0.24647,-0.00019069,0.0047114,1,1.992,0.95,0,0.992
-0.071228,0.2406,-0.00018305,0.0048121,1,1.994,0.95,0,0.994
-0.073072,0.23473,-0.0001754,0.0049128,1,1.996,0.95,0,0.996
-0.074915,0.22887,-0.00016776,0.0050135,1,1.998,0.95,0,0.998
-0.076758,0.223,-0.00016011,0.0051143,1,2,0.95,0,1
